global_row,task,episode,init_state_id,noise_seed,failure,length,fold,variant,threshold,first_alarm_query,original_first_alarm_query
6388,libero_goal/put_the_wine_bottle_on_the_rack,388,48,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6389,libero_goal/put_the_wine_bottle_on_the_rack,389,48,1013,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6390,libero_goal/put_the_wine_bottle_on_the_rack,390,48,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6391,libero_goal/put_the_wine_bottle_on_the_rack,391,48,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6392,libero_goal/put_the_wine_bottle_on_the_rack,392,49,1008,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6393,libero_goal/put_the_wine_bottle_on_the_rack,393,49,1009,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6394,libero_goal/put_the_wine_bottle_on_the_rack,394,49,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6395,libero_goal/put_the_wine_bottle_on_the_rack,395,49,1011,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6396,libero_goal/put_the_wine_bottle_on_the_rack,396,49,1012,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6397,libero_goal/put_the_wine_bottle_on_the_rack,397,49,1013,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6398,libero_goal/put_the_wine_bottle_on_the_rack,398,49,1014,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6399,libero_goal/put_the_wine_bottle_on_the_rack,399,49,1015,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6000,libero_goal/put_the_wine_bottle_on_the_rack,0,0,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
6001,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1009,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
6002,libero_goal/put_the_wine_bottle_on_the_rack,2,0,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
6003,libero_goal/put_the_wine_bottle_on_the_rack,3,0,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
6004,libero_goal/put_the_wine_bottle_on_the_rack,4,0,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
6005,libero_goal/put_the_wine_bottle_on_the_rack,5,0,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
6006,libero_goal/put_the_wine_bottle_on_the_rack,6,0,1014,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
6007,libero_goal/put_the_wine_bottle_on_the_rack,7,0,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
6008,libero_goal/put_the_wine_bottle_on_the_rack,8,1,1008,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6009,libero_goal/put_the_wine_bottle_on_the_rack,9,1,1009,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6010,libero_goal/put_the_wine_bottle_on_the_rack,10,1,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6011,libero_goal/put_the_wine_bottle_on_the_rack,11,1,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6012,libero_goal/put_the_wine_bottle_on_the_rack,12,1,1012,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6013,libero_goal/put_the_wine_bottle_on_the_rack,13,1,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6014,libero_goal/put_the_wine_bottle_on_the_rack,14,1,1014,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6015,libero_goal/put_the_wine_bottle_on_the_rack,15,1,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6016,libero_goal/put_the_wine_bottle_on_the_rack,16,2,1008,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6017,libero_goal/put_the_wine_bottle_on_the_rack,17,2,1009,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,13,12
6018,libero_goal/put_the_wine_bottle_on_the_rack,18,2,1010,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,13,13
6019,libero_goal/put_the_wine_bottle_on_the_rack,19,2,1011,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6020,libero_goal/put_the_wine_bottle_on_the_rack,20,2,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6021,libero_goal/put_the_wine_bottle_on_the_rack,21,2,1013,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,13,13
6022,libero_goal/put_the_wine_bottle_on_the_rack,22,2,1014,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6023,libero_goal/put_the_wine_bottle_on_the_rack,23,2,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6024,libero_goal/put_the_wine_bottle_on_the_rack,24,3,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6025,libero_goal/put_the_wine_bottle_on_the_rack,25,3,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6026,libero_goal/put_the_wine_bottle_on_the_rack,26,3,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6027,libero_goal/put_the_wine_bottle_on_the_rack,27,3,1011,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6028,libero_goal/put_the_wine_bottle_on_the_rack,28,3,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6029,libero_goal/put_the_wine_bottle_on_the_rack,29,3,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6030,libero_goal/put_the_wine_bottle_on_the_rack,30,3,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6031,libero_goal/put_the_wine_bottle_on_the_rack,31,3,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6032,libero_goal/put_the_wine_bottle_on_the_rack,32,4,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6033,libero_goal/put_the_wine_bottle_on_the_rack,33,4,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6034,libero_goal/put_the_wine_bottle_on_the_rack,34,4,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6035,libero_goal/put_the_wine_bottle_on_the_rack,35,4,1011,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6036,libero_goal/put_the_wine_bottle_on_the_rack,36,4,1012,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,13,13
6037,libero_goal/put_the_wine_bottle_on_the_rack,37,4,1013,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,13,13
6038,libero_goal/put_the_wine_bottle_on_the_rack,38,4,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6039,libero_goal/put_the_wine_bottle_on_the_rack,39,4,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6040,libero_goal/put_the_wine_bottle_on_the_rack,40,5,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6041,libero_goal/put_the_wine_bottle_on_the_rack,41,5,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6042,libero_goal/put_the_wine_bottle_on_the_rack,42,5,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6043,libero_goal/put_the_wine_bottle_on_the_rack,43,5,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6044,libero_goal/put_the_wine_bottle_on_the_rack,44,5,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6045,libero_goal/put_the_wine_bottle_on_the_rack,45,5,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6046,libero_goal/put_the_wine_bottle_on_the_rack,46,5,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6047,libero_goal/put_the_wine_bottle_on_the_rack,47,5,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6048,libero_goal/put_the_wine_bottle_on_the_rack,48,6,1008,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6049,libero_goal/put_the_wine_bottle_on_the_rack,49,6,1009,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6050,libero_goal/put_the_wine_bottle_on_the_rack,50,6,1010,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6051,libero_goal/put_the_wine_bottle_on_the_rack,51,6,1011,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6052,libero_goal/put_the_wine_bottle_on_the_rack,52,6,1012,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6053,libero_goal/put_the_wine_bottle_on_the_rack,53,6,1013,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6054,libero_goal/put_the_wine_bottle_on_the_rack,54,6,1014,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6055,libero_goal/put_the_wine_bottle_on_the_rack,55,6,1015,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6056,libero_goal/put_the_wine_bottle_on_the_rack,56,7,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6057,libero_goal/put_the_wine_bottle_on_the_rack,57,7,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6058,libero_goal/put_the_wine_bottle_on_the_rack,58,7,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6059,libero_goal/put_the_wine_bottle_on_the_rack,59,7,1011,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6060,libero_goal/put_the_wine_bottle_on_the_rack,60,7,1012,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6061,libero_goal/put_the_wine_bottle_on_the_rack,61,7,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6062,libero_goal/put_the_wine_bottle_on_the_rack,62,7,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6063,libero_goal/put_the_wine_bottle_on_the_rack,63,7,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6064,libero_goal/put_the_wine_bottle_on_the_rack,64,8,1008,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6065,libero_goal/put_the_wine_bottle_on_the_rack,65,8,1009,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6066,libero_goal/put_the_wine_bottle_on_the_rack,66,8,1010,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6067,libero_goal/put_the_wine_bottle_on_the_rack,67,8,1011,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6068,libero_goal/put_the_wine_bottle_on_the_rack,68,8,1012,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6069,libero_goal/put_the_wine_bottle_on_the_rack,69,8,1013,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6070,libero_goal/put_the_wine_bottle_on_the_rack,70,8,1014,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6071,libero_goal/put_the_wine_bottle_on_the_rack,71,8,1015,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6072,libero_goal/put_the_wine_bottle_on_the_rack,72,9,1008,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6073,libero_goal/put_the_wine_bottle_on_the_rack,73,9,1009,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6074,libero_goal/put_the_wine_bottle_on_the_rack,74,9,1010,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6075,libero_goal/put_the_wine_bottle_on_the_rack,75,9,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6076,libero_goal/put_the_wine_bottle_on_the_rack,76,9,1012,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6077,libero_goal/put_the_wine_bottle_on_the_rack,77,9,1013,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6078,libero_goal/put_the_wine_bottle_on_the_rack,78,9,1014,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6079,libero_goal/put_the_wine_bottle_on_the_rack,79,9,1015,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6080,libero_goal/put_the_wine_bottle_on_the_rack,80,10,1008,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6081,libero_goal/put_the_wine_bottle_on_the_rack,81,10,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6082,libero_goal/put_the_wine_bottle_on_the_rack,82,10,1010,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6083,libero_goal/put_the_wine_bottle_on_the_rack,83,10,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6084,libero_goal/put_the_wine_bottle_on_the_rack,84,10,1012,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,13,12
6085,libero_goal/put_the_wine_bottle_on_the_rack,85,10,1013,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6086,libero_goal/put_the_wine_bottle_on_the_rack,86,10,1014,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6087,libero_goal/put_the_wine_bottle_on_the_rack,87,10,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6088,libero_goal/put_the_wine_bottle_on_the_rack,88,11,1008,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6089,libero_goal/put_the_wine_bottle_on_the_rack,89,11,1009,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6090,libero_goal/put_the_wine_bottle_on_the_rack,90,11,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6091,libero_goal/put_the_wine_bottle_on_the_rack,91,11,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6092,libero_goal/put_the_wine_bottle_on_the_rack,92,11,1012,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,14,13
6093,libero_goal/put_the_wine_bottle_on_the_rack,93,11,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6094,libero_goal/put_the_wine_bottle_on_the_rack,94,11,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6095,libero_goal/put_the_wine_bottle_on_the_rack,95,11,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6096,libero_goal/put_the_wine_bottle_on_the_rack,96,12,1008,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6097,libero_goal/put_the_wine_bottle_on_the_rack,97,12,1009,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6098,libero_goal/put_the_wine_bottle_on_the_rack,98,12,1010,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6099,libero_goal/put_the_wine_bottle_on_the_rack,99,12,1011,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6100,libero_goal/put_the_wine_bottle_on_the_rack,100,12,1012,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6101,libero_goal/put_the_wine_bottle_on_the_rack,101,12,1013,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6102,libero_goal/put_the_wine_bottle_on_the_rack,102,12,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6103,libero_goal/put_the_wine_bottle_on_the_rack,103,12,1015,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6104,libero_goal/put_the_wine_bottle_on_the_rack,104,13,1008,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,10
6105,libero_goal/put_the_wine_bottle_on_the_rack,105,13,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6106,libero_goal/put_the_wine_bottle_on_the_rack,106,13,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6107,libero_goal/put_the_wine_bottle_on_the_rack,107,13,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6108,libero_goal/put_the_wine_bottle_on_the_rack,108,13,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6109,libero_goal/put_the_wine_bottle_on_the_rack,109,13,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6110,libero_goal/put_the_wine_bottle_on_the_rack,110,13,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6111,libero_goal/put_the_wine_bottle_on_the_rack,111,13,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,12
6112,libero_goal/put_the_wine_bottle_on_the_rack,112,14,1008,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6113,libero_goal/put_the_wine_bottle_on_the_rack,113,14,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6114,libero_goal/put_the_wine_bottle_on_the_rack,114,14,1010,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6115,libero_goal/put_the_wine_bottle_on_the_rack,115,14,1011,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6116,libero_goal/put_the_wine_bottle_on_the_rack,116,14,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6117,libero_goal/put_the_wine_bottle_on_the_rack,117,14,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6118,libero_goal/put_the_wine_bottle_on_the_rack,118,14,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6119,libero_goal/put_the_wine_bottle_on_the_rack,119,14,1015,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6120,libero_goal/put_the_wine_bottle_on_the_rack,120,15,1008,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6121,libero_goal/put_the_wine_bottle_on_the_rack,121,15,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6122,libero_goal/put_the_wine_bottle_on_the_rack,122,15,1010,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6123,libero_goal/put_the_wine_bottle_on_the_rack,123,15,1011,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6124,libero_goal/put_the_wine_bottle_on_the_rack,124,15,1012,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6125,libero_goal/put_the_wine_bottle_on_the_rack,125,15,1013,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6126,libero_goal/put_the_wine_bottle_on_the_rack,126,15,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6127,libero_goal/put_the_wine_bottle_on_the_rack,127,15,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,12
6128,libero_goal/put_the_wine_bottle_on_the_rack,128,16,1008,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,13,13
6129,libero_goal/put_the_wine_bottle_on_the_rack,129,16,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6130,libero_goal/put_the_wine_bottle_on_the_rack,130,16,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6131,libero_goal/put_the_wine_bottle_on_the_rack,131,16,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
6132,libero_goal/put_the_wine_bottle_on_the_rack,132,16,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
